Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Exercise machine features (product.metafields.shopify.exercise-machine-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
yesoul-t1m-plus-treadmill-copy,YESOUL Treadmill T3 Plus,"<p>The YESOUL Treadmill T3 Plus features a 21.5-inch display, 1-14 km/h speed range, 10% incline electric adjustment, and a 136 kg max weight capacity. With a brushless 1.0HP motor, it offers a smooth and versatile workout experience. Ideal for fitness enthusiasts seeking performance and convenience.</p>
<p>PRODUCT NAME: YESOUL TREADMILL T3 PLUS (21.5-inch display)<br>RUNNING AREA: 450*1150mm<br>SPEED RANGE: 1-14km/h (Brushless machine 1.0HP)<br>SUPPORT: Yesoul Fitness &amp; Screen projection<br>FEATURE: 10% incline electric adjustment, central control button (speed<br>+/- adjustment, slope +/- adjustment, start/stop button)<br>GW: 38 KG<br>MAX WEIGHT CAPACITY: 300LBS≈136KG<br>CARTON DIMENTION: 1440*675*220mm</p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Treadmills,"","",true,Title,Default Title,,,,,,,,T3 plus,38000.0,shopify,0,continue,manual,4999.00,6299.00,true,true,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/YESOULTREADMILLT3PLUS_21.5-inchdisplay_1.png?v=1742541828,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,2699.00,active
yesoul-t1m-plus-treadmill-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot2025-03-11101536.jpg?v=1742541828,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,Yesoul T1M Plus Treadmill,"<p>The Yesoul T1M Plus Treadmill features a 21.5"" display, Bluetooth speakers, and speeds ranging from 1-16 km/h. It supports Yesoul Fitness, Zwift, and Kinomap apps, with a manual incline adjustment. Ideal for users up to 100kg, this foldable treadmill offers a compact design and powerful 1.0HP motor.<br><br>PRODUCT NAME: YESOUL TREADMILL T1M PLUS(Foldable)<br>STRUCTURE : 21.5 inches display(Screen projection)<br>and a speaker(AUX &amp; bluetooth)<br>SPEED RANGE: 1-16km/h(Brush machine 1.0HP)<br>APP SUPPORT: Yesoul fitness、Zwift &amp; Kinomap<br>FEATURE: Manually adjust the treadmill slope<br>POWER SUPPLY: adapter 24V/6A<br>NW/GW: 45KG/50KG<br>MAX WEIGHT CAPACITY: 100KG<br>CARTON DIMENTION: 1460*675*235mm<br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Treadmills,"","",true,Title,Default Title,,,,,,,,T1m plus,50000.0,shopify,0,continue,manual,5499.00,6399.00,true,true,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66c4098383942.png?v=1742030296,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,2699.00,active
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66debae2e310d.jpg?v=1742030295,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66debae4a5d57.jpg?v=1742030295,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66debae625b21.jpg?v=1742067261,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66debae4a9a1d.jpg?v=1742067261,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66debae67125a.jpg?v=1742067261,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66debae4c6908.jpg?v=1742067261,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66debae6a7f6a.jpg?v=1742030296,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66debae7ceddd.jpg?v=1742030295,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66debae822023.jpg?v=1742030295,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot_2025-03-11_101600.jpg?v=1742030296,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-t3-treadmill-copy-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb7ec00944.jpg?v=1742030297,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-w2-pro-walking-machine-lifting-copy,Yesoul T3 Treadmill,"<p>The Yesoul T3 Treadmill features a 1.0HP brushless motor with a speed range of 1-14 km/h, a 450*1200mm running area, and supports the Yesoul fitness app. It includes an LED display, smart knob for speed adjustments, and a maximum weight capacity of 136kg (300lbs). Ideal for home workouts.<br><br>PRODUCT NAME: YESOUL TREADMILL T3<br>RUNNING AREA: 450*1200mm<br>SPEED RANGE: 1-14km/h (Brushless machine 1.0HP)<br>APP SUPPORT: Yesoul fitness<br>FEATURE: LED display(Speed, distance, time, calories); Smart<br>knob(Speed +/- Adjust, pause/start)<br>GW: 38 KG<br>MAX WEIGHT CAPACITY: 300LBS≈136KG<br>CARTON DIMENTION: 1492*704*173mm<br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Treadmills,"","",true,Title,Default Title,,,,,,,,T3,38000.0,shopify,0,deny,manual,2999.00,3599.00,true,true,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/YESOUL_TREADMILL_T3.png?v=1742030724,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,1499.00,active
yesoul-w2-pro-walking-machine-lifting-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot_2025-03-11_101509.jpg?v=1742030724,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-w2-walking-machine-copy,Yesoul W2 Pro Walking Machine (Lifting),"<p>The Yesoul W2 Pro Walking Pad features a 400 x 1150mm running band, a 0.75hp brushless motor, and a speed range of 1-6km/h. It includes an LED display for tracking speed, distance, time, calories, and steps, along with 8% electric incline adjustment and LED atmosphere lighting. Supporting up to 136kg, it pairs with the Yesoul Fitness app for a smart workout experience.<br><br>PRODUCT NAME: YESOUL WALKING PAD W2 (LIFTING ADJUSTMENT)<br>RUNNING BAND SIZE: 400 x 1150mm<br>SPEED RANGE: 1-6km/h (Brushless motor 0.75hp)<br>APP SUPPORT: YESOUL FITNESS<br>FEATURE : LED display(Speed, distance, time, calories, steps), 8% incline electric adjustment, LED light atmosphere light<br>MAX WEIGHT CAPACITY: 300LBS≈136KG<br>CARTON DIMENTION: /<br><br><br><br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Treadmills,"","",true,Title,Default Title,,,,,,,,w2 pro,22500.0,shopify,0,deny,manual,2499.00,2799.00,true,true,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/YESOULWALKINGPADW2-Pro_Electriclift_fang.png?v=1742066668,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,1299.00,active
yesoul-w2-walking-machine-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot2025-03-11101436.jpg?v=1742066668,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-w1-walking-machine-copy,Yesoul W2 Walking Machine,"<p>The Yesoul W2 Walking Pad features a 400 x 1150mm running band, a 0.75hp brushless motor, and a speed range of 1-6km/h. It includes an LED display for tracking speed, distance, time, calories, and steps, along with LED atmosphere lighting. Supporting up to 136kg, it pairs with the Yesoul Fitness app for a smart workout experience.<br><br>PRODUCT NAME: YESOUL WALKING PAD W2<br>RUNNING BAND SIZE: 400 x 1150mm<br>SPEED RANGE: 1-6km/h (Brushless motor 0.75hp)<br>APP SUPPORT: YESOUL FITNESS<br>FEATURE : LED display(Speed, distance, time, calories, steps), LED light atmosphere light<br>MAX WEIGHT CAPACITY: 300LBS≈136KG<br>CARTON DIMENTION: /<br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Treadmills,"","",true,Title,Default Title,,,,,,,,w2,22500.0,shopify,0,deny,manual,1999.00,2399.00,true,true,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/YESOULW2WALKINGPAD_1.png?v=1742066683,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,999.00,active
yesoul-w1-walking-machine-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot2025-03-11101400.jpg?v=1742066683,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-r1-plus-rowing-machine-copy,Yesoul W1 Walking Machine,"<p>The Yesoul W1 Walking Pad features Bluetooth app support and a brushless 0.75HP motor. With a running band size of 2120*390mm, it supports up to 120kg and is compact, with a lightweight design for easy storage. Ideal for home fitness, it operates on a 220V power supply.<br><br>PRODUCT NAME: YESOUL WALKING PAD W1<br>FEATURE : Bluetooth app support、brushless machine 0.75HP<br>RATED VOLTAGE: 220V<br>RUNNING BAND SIZE: 2120*390*T1.4mm<br>NW/GW: 19KG/22.5KG<br>MAX WEIGHT CAPACITY: 120KG<br>CARTON DIMENTION: 1255*575*132mm<br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Treadmills,"","",true,Title,Default Title,,,,,,,,W1,22500.0,shopify,0,deny,manual,1999.00,2399.00,true,true,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66c409fb869dc.png?v=1741963303,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,999.00,active
yesoul-r1-plus-rowing-machine-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot_2025-03-11_101330.jpg?v=1741963322,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-r1-rowing-machine-copy,Yesoul R1 Plus Rowing Machine,"<p>The Yesoul R1 Plus Rowing Machine features a 21.5-inch display with screen projection, AUX &amp; Bluetooth speakers, and compatibility with Yesoul Fitness, Zwift, and Kinomap. With a 3.5kg magnetic control flywheel, 120kg weight capacity, and 24V power supply, it's a foldable, high-performance option for home workouts.<br><br>PRODUCT NAME: :YESOUL ROWING MACHINE R1 PLUS(Foldable)<br>STRUCTURE : 21.5 inches display(Screen projection)<br>and a speaker(AUX &amp; bluetooth)<br>APP CONNECTION: Yesoul fitness、Zwift&amp;Kinomap<br>FLYWHEEL WEIGHT: 3.5KG(Magnetic control)<br>POWER SUPPLY: adapter 24V*2A<br>MAX WEIGHT CAPACITY: 120KG<br>NW/GW: 28KG/31KG<br>PACKAGE DIMENTION: 1165*215*650mm<br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Rowing Machines,"","",true,Title,Default Title,,,,,,,,R1 plus,31000.0,shopify,0,deny,manual,2999.00,4299.00,true,true,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb9aaa3ef2.jpg?v=1741961980,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,1599.00,active
yesoul-r1-rowing-machine-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb9ac4b78e.jpg?v=1741961981,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-r1-rowing-machine-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb9ac48ae9.jpg?v=1741961981,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-r1-rowing-machine-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66c43ad58d49d.png?v=1741961981,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-r1-rowing-machine-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb9aa83a87.jpg?v=1741961981,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-r1-rowing-machine-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb9aa7283a.jpg?v=1741961981,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-r1-rowing-machine-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb9ae274ba.jpg?v=1741961981,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-r1-rowing-machine-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot2025-03-11101738.jpg?v=1741961981,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-j1-plus-exercise-bike-copy,Yesoul R1 Rowing Machine,"<p>The Yesoul R1 Rowing Machine is a foldable model featuring a 3.5kg magnetic control flywheel and a 120kg weight capacity. It includes a phone or iPad stand and is powered by 5 AA batteries, offering a compact and convenient design for a powerful, space-saving workout experience.<br><br>PRODUCT NAME: YESOUL ROWING MACHINE R1(Foldable)<br>FEATURE: Phone or Ipad stand<br>POWER SUPPLY : 5AA battery<br>FLYWHEEL WEIGHT: 3.5KG(Magnetic control)<br>MAX WEIGHT CAPACITY : 120KG<br>NW/GW: 24KG/27KG<br>PACKAGE DIMENTION: 1165mmx215mmx660m<br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Rowing Machines,"","",true,Title,Default Title,,,,,,,,R1,27000.0,shopify,0,deny,manual,1999.00,3199.00,true,true,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66c4018e762fe.png?v=1742030752,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,999.00,active
yesoul-j1-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot_2025-03-11_101716.jpg?v=1742030752,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-v5-exercise-bike-copy-1,Yesoul J1 Plus Exercise Bike,"<p>The Yesoul J1 Plus Exercise Bike features a 21.5-inch display with screen projection, AUX &amp; Bluetooth speakers, and compatibility with Yesoul Fitness, Zwift, and Kinomap. It offers a 4kg magnetic control flywheel, a 120kg weight capacity, and is powered by a 24V adapter, providing an immersive and durable workout experience.<br><br>PRODUCT NAME: YESOUL EXERCISE BIKE J1 PLUS<br>STRUCTURE : 21.5 inches display(Screen projection)<br>and a speaker(AUX &amp; bluetooth)<br>APP CONNECTION: Yesoul fitness、Zwift&amp;Kinomap<br>FLYWHEEL WEIGHT: 4KG(Magnetic control)<br>POWER SUPPLY: adapter 24V*2A<br>MAX WEIGHT CAPACITY: 120KG<br>NW/GW: 44.8KG/50KG<br>PACKAGE DIMENTION: 820*460*670mm<br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Exercise Bikes > Upright Exercise Bikes,"","",true,Title,Default Title,,,,,,,,J1 PLUS,50000.0,shopify,0,deny,manual,4999.00,5599.00,true,true,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66c442385c568.png?v=1741943083,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,2499.00,active
yesoul-v5-exercise-bike-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb6b6cdec7.jpg?v=1741943083,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-v5-exercise-bike-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb6b7a2e95.jpg?v=1741943083,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-v5-exercise-bike-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb6b9a858e.jpg?v=1741943083,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-v5-exercise-bike-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb6b9e8178.jpg?v=1741943083,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-v5-exercise-bike-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb6b75751a.jpg?v=1741943083,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-v5-exercise-bike-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66deb6b9bf1a8.jpg?v=1741943083,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-v5-exercise-bike-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot2025-03-11101245.jpg?v=1741943083,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-v5-exercise-bike-copy,Yesoul J1 Exercise Bike,"<p>The Yesoul J1 Exercise Bike features a 4kg magnetic control flywheel, an electronic stopwatch, and a 120kg weight capacity. Powered by 5 AA batteries, it offers a reliable and efficient workout experience with a compact design for easy storage.<br><br>PRODUCT NAME: YESOUL EXERCISE BIKE J1<br>FEATURE: Electronic stopwatch<br>POWER SUPPLY: 5AA battery<br>FLYWHEEL WEIGHT: 4KG(Magnetic control)<br>MAX WEIGHT CAPACITY: 120KG<br>NW/GW: 41KG/45.5KG<br>PACKAGE DIMENTION: 820mmx460mmx670mm<br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Exercise Bikes > Upright Exercise Bikes,"","",true,Title,Default Title,,,,,,,,J1,45500.0,shopify,0,deny,manual,3299.00,3999.00,true,true,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/66c441ac2ba23.png?v=1741942632,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,1599.00,active
yesoul-v5-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot_2025-03-11_101221.jpg?v=1741942631,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-v1-exercise-bike-copy,Yesoul V5 Exercise Bike,"<p>The Yesoul V5 Exercise Bike is designed for light commercial use, featuring a 16kg flywheel and magnetic resistance. It supports Yesoul Fitness, Kinomap, and Zwift, with a smart touchable knob for fitness data and intelligent reverse resistance adjustment. With a 150kg weight capacity, it's built for durability and performance.<br><br>SOFTWARE SUPPORT: Yesoul Fitness/Kinomap/Zwift<br>TYPE: For light commercial use<br>CONTROL CONSOLE: Smart touchable knob for viewing fitness data;<br>Intelligent reverse resistance adjustment<br>RESISTANCE SYSTEM: Magnetic resistance<br>OUTER BOX SIZE: 1085*250*890mm<br>FLYWHEEL WEIGHT: 16KG<br>RATED MAX LOAD: 150KG<br>NW/GW: 43.5KG/48.5KG<br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Exercise Bikes > Upright Exercise Bikes,"","",true,Color,black,product.metafields.shopify.color-pattern,,,,,,,"",48500.0,shopify,0,deny,manual,3799.00,4999.00,true,true,"",https://cdn.shopify.com/s/files/1/0623/2742/3043/files/668669b7cc12a.png?v=1741941519,1,"",false,,,994,,,,,,,,,,,,black,foldable,,,,,,kg,,1999.00,active
yesoul-v1-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/668669b596663.png?v=1741941519,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-v1-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/6686679dde665.png?v=1741941519,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,Yesoul V1 Exercise Bike,"<p>The Yesoul V1 Exercise Bike is compatible with Yesoul Fitness, Zwift, and Kinomap. It features a 6.5kg flywheel, supports up to 120kg, and is powered by a CR2477 button battery. With CE, ROHS, and REACH certifications, it offers a sturdy and compact design for an enhanced indoor cycling experience.<br><br>SOFTWARE SUPPORT: Yesoul Fitness/Zwift/Kinomap<br>POWER SUPPORT: button battery(mold no.CR2477)<br>RATED MAX WEIGHT: 120kg(264.55lbs)<br>NW/GW: 29.5kg/35kg<br>FLYWHEEL WEIGHT: 6.5kg<br>PACKAGE SIZE: 965*220*950mm<br>CERTIFICATE: CE/ROHS/REACH<br></p>",PicksmartStores,Sporting Goods > Fitness & General Exercise Equipment > Cardio > Cardio Machines > Exercise Bikes > Upright Exercise Bikes,"","",true,Color,black,product.metafields.shopify.color-pattern,,,,,,,"",35000.0,shopify,0,deny,manual,5999.00,6599.00,true,true,"",https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141151528.jpg?v=1741940723,1,"",false,,,994,,,,,,,,,,,,black; white,foldable,,,,,,kg,,2999.00,active
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,white,,,,,,,,"",35000.0,shopify,0,deny,manual,5999.00,6599.00,true,true,"",https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141151748.jpg?v=1741940723,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,2999.00,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141153408.jpg?v=1741940723,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141162908.jpg?v=1741940723,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141172555.jpg?v=1741940723,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141173558.jpg?v=1741940723,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141176553.jpg?v=1741940723,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141176926.jpg?v=1741940723,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141178600.jpg?v=1741940723,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141185043.jpg?v=1741940723,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202112251009371373.jpg?v=1741940723,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202112251101489341.jpg?v=1741940723,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot2025-03-11100944.jpg?v=1741940723,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/202111231141178616.jpg?v=1741940723,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,
yesoul-g1m-plus-exercise-bike-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0623/2742/3043/files/Screenshot2025-03-11100845.jpg?v=1741940723,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,
